Year,Susceptibility to R6 Strains,Susceptibility to non-R6 Strains,Mildew Incidence,DiseaseinApril,DiseaseinMay,DiseaseinJune,DiseaseinJuly,Flag shoot incidence,Pruning Quality Final,Initial Strain,Annual_costs,Active_ingredient,Weighted_dc_aprmay1,Weighted_dc_aprmay2,Weighted_dc_mayjun1,Weighted_dc_mayjun2,Weighted_dc_junjul1,Weighted_dc_junjul2,Monthly_cost_June,Monthly_cost_July,Quadrant,Synthetic,Nonsynthetic,Mixture,SyntheticinApril,SyntheticinMay,SyntheticinJune,SyntheticinJuly,NonsyntheticinApril,NonsyntheticinMay,NonsyntheticinJune,NonsyntheticinJuly,MixtureinApril,MixtureinMay,MixtureinJune,MixtureinJuly,Monthly_ingredient_June,Monthly_ingredient_July
2014,4,0,0.5425,0.08,0.2,1,0.89,0.03,2,2,1014.380015,16,0.00000127,1.23E-14,0.000000889,124.8571896,0.278039309,2.627144209,3.178239246,201.885512,NorthWest,6,10,3,0,0,0,3,0,1,6,3,0,0,0,3,6,6
2015,1,1,0,0,0,0,0,0,5,0,500.424066,5,3.66E-59,2.07E-38,0.000139865,0.0000288,0.021655229,0.003401421,0,133.5335116,SouthWest,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,4,4,0,0,0,0,0,0,5,0,500.424066,5,2.21E-58,5.91E-38,0.00014818,0.0000353,0.022330103,0.001667315,0,133.5335116,SouthWest,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,4,4,0,0,0,0,0,0,5,0,500.424066,5,4.49E-59,2.78E-38,0.00013795,0.0000278,0.021035473,0.002650266,0,133.5335116,SouthWest,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,2,2,0,0,0,0,0,0,5,0,500.424066,5,2.72E-62,3.74E-40,0.000110904,0.0000123,0.016894114,0.003337207,0,133.5335116,SouthWest,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,1,1,0.0025,0,0,0.01,0,0,4,0,500.424066,5,4.39E-58,8.83E-38,0.000153503,0.0000389,0.028029324,0.010055518,0,133.5335116,SouthEast,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,1,1,0,0,0,0,0,0,5,0,500.424066,5,3.10E-60,4.87E-39,0.000122727,0.0000201,0.0173838,0.000314838,0,133.5335116,SouthWest,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,4,4,0,0,0,0,0,0,5,0,500.424066,5,3.59E-62,4.40E-40,0.000112752,0.0000128,0.015072735,0.00022749,0,133.5335116,SouthWest,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,1,1,0.06875,0,0.005,0.24,0.03,0,5,1,500.424066,5,5.25E-15,1.15E-12,0.001467778,0.218109706,0.687686106,0.806287581,0,133.5335116,SouthEast,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,2,2,0.1525,0,0.01,0.6,0,0,4,1,500.424066,5,1.26E-10,4.32E-10,0.001253946,0.217976502,0.600000973,0.618836377,0,133.5335116,NorthEast,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,2,2,0.04,0,0,0.08,0.08,0,5,1,500.424066,5,2.56E-13,1.10E-11,0.000000398,3.63E-13,0.627086617,0.926509462,0,133.5335116,SouthEast,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,4,4,0.03875,0.005,0,0.15,0,0,5,1,500.424066,5,1.27E-10,4.44E-10,0.000000596,1.65E-12,0.415820247,0.410810359,0,133.5335116,NorthEast,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,3,3,0.0075,0,0,0.03,0,0,4,0,500.424066,5,2.69E-19,4.81E-15,0.000000576,1.43E-12,0.432966889,0.436574379,0,133.5335116,NorthEast,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,3,3,0.11,0,0,0.35,0.09,0,3,0,500.424066,5,3.42E-24,6.62E-18,0.000000447,5.64E-13,1.157955775,1.703167679,0,133.5335116,SouthEast,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,1,1,0,0,0,0,0,0,5,0,500.424066,5,1.87E-71,2.37E-45,2.03E-08,4.68E-18,0.008713553,0.000158119,0,133.5335116,SouthWest,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,4,4,0,0,0,0,0,0,5,0,500.424066,5,2.60E-75,1.34E-47,1.56E-08,1.88E-18,0.006036184,0.0000745,0,133.5335116,SouthWest,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,1,1,0,0,0,0,0,0,5,0,500.424066,5,7.44E-37,3.00E-25,0.000000276,7.65E-14,0.111887016,0.045210832,0,133.5335116,SouthEast,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,1,1,0,0,0,0,0,0,5,0,500.424066,5,2.03E-34,7.88E-24,0.000000345,1.77E-13,0.129267046,0.067904971,0,133.5335116,SouthEast,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,4,4,0,0,0,0,0,0,5,0,500.424066,5,1.74E-38,3.35E-26,0.000000264,6.48E-14,0.092949211,0.032214588,0,133.5335116,SouthEast,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,3,3,0,0,0,0,0,0,5,0,500.424066,5,2.63E-69,4.28E-44,2.16E-08,5.66E-18,0.01128059,0.000259447,0,133.5335116,SouthEast,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,3,3,0,0,0,0,0,0,5,0,500.424066,5,1.32E-74,3.48E-47,1.58E-08,1.94E-18,0.006595115,0.0000883,0,133.5335116,SouthWest,5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
2015,4,4,0.2075,0,0,0.03,0.8,0,4,0,539.9247255,10,8.84E-21,7.02E-16,0.00000066,2.07E-12,0.487622922,0.970505302,72.09856234,72.09856234,NorthEast,3,7,1,0,0,0,1,2,2,2,1,0,0,0,1,2,2
2015,2,0,0.035,0,0,0.03,0.11,0,5,0,599.2147682,8,1.08E-19,3.10E-15,0.000000525,8.53E-13,0.600007635,0.783771199,72.09856234,36.04928117,NorthEast,2,6,1,0,0,0,1,2,2,1,1,0,0,0,1,1,2
2015,4,0,0.0025,0,0,0,0.01,0,3,0,342.3716547,5,3.10E-26,4.61E-19,0.000000337,1.87E-13,0.510088372,0.312471808,36.04928117,36.04928117,SouthEast,3,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
2015,4,0,0.005,0,0,0.02,0,0,2,0,342.3716547,5,4.01E-26,5.41E-19,0.000000324,1.58E-13,0.268174354,0.16764544,36.04928117,36.04928117,SouthEast,3,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
2015,1,1,0,0,0,0,0,0,3,0,184.095108,5,1.33E-27,7.46E-20,0.000000358,1.99E-13,0.278563872,0.245534955,63.08624205,0,SouthEast,1,4,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
2015,3,3,0.0875,0,0,0.33,0.02,0,4,0,179.6358646,3,8.40E-11,4.75E-10,0.00000108,1.29E-11,1.619620157,1.225361683,72.09856234,0,NorthEast,1,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
2015,5,0,0.34375,0.005,0,0.37,1,0.03,5,2,570.307844,6,8.40E-11,4.75E-10,0.00000118,2.04E-11,1.104236311,0.768927318,0,103.2600951,NorthEast,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
2015,4,0,0.3925,0,0,0.98,0.59,0,2,0,612.7690768,9,0,0,0.00000103,1.05E-11,0.975653092,2.145791481,72.09856234,80.65297667,NorthEast,4,5,1,0,0,1,1,0,2,0,3,0,0,0,1,1,4
2015,4,4,0.3,0,0,0.3,0.9,0,4,0,414.8277383,6,0,0,0.000000834,4.87E-12,0.189834332,0.291294379,72.09856234,67.21081389,NorthEast,2,4,0,0,0,1,1,2,2,0,0,0,0,0,0,1,1
2015,3,3,0.305,0,0,0.22,1,0,5,0,414.8277383,6,0,0,0.00000079,3.89E-12,0.420803085,0.644149496,72.09856234,67.21081389,NorthEast,2,4,0,0,0,1,1,2,2,0,0,0,0,0,0,1,1
2015,4,4,0.05,0,0,0.17,0.03,0,4,0,414.8277383,6,0,0,0.000000725,3.02E-12,0.031871626,0.060409842,72.09856234,67.21081389,NorthEast,2,4,0,0,0,1,1,2,2,0,0,0,0,0,0,1,1
2015,3,3,0,0,0,0,0,0,5,0,254.7508503,4,0,0,0.000000131,5.33E-15,0.0000903,5.15E-08,0.00E+00,53.76865112,SouthWest,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2015,3,3,0,0,0,0,0,0,5,0,272.7754909,5,0,0,0.000000151,8.93E-15,0.0000989,6.31E-08,0.00E+00,71.79329171,SouthWest,2,3,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
2015,1,1,0.0025,0,0,0,0.01,0,5,0,272.7754909,5,0,0,0.00000015,8.81E-15,0.000112395,8.07E-08,0.00E+00,71.79329171,SouthWest,2,3,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
2015,3,3,0,0,0,0,0,0,5,0,272.7754909,5,0,0,9.42E-08,1.67E-15,0.00011766,7.91E-08,0.00E+00,71.79329171,SouthWest,2,3,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
2015,4,0,0,0,0,0,0,0,2,0,182.5706301,4,0,0,0.00000145,1.97E-09,0.000611868,0.000189747,3.178239246,3.178239246,NorthWest,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2015,4,0,0,0,0,0,0,0,1,0,182.5706301,4,0,0,4.74E-08,7.31E-13,0.0000294,0.00000149,3.178239246,3.178239246,NorthWest,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2015,3,3,0,0,0,0,0,0,1,0,126.5299553,3,0,0,0.00000133,1.07E-09,0.001086933,0.000429576,0,73.64942039,NorthWest,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2015,4,4,0,0,0,0,0,0,1,0,141.4533914,4,0,0,0.00000257,9.59E-09,0.000576813,0.0000718,0,3.178239246,NorthWest,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2015,4,4,0,0,0,0,0,0,1,0,120.8947721,4,0,0,0.00000245,5.61E-09,0.00061855,0.00012976,0,3.178239246,NorthWest,2,2,1,0,0,0,1,0,0,1,1,0,0,0,1,0,2
2015,2,0,0,0,0,0,0,0,1,0,120.8947721,4,0,0,0.00000243,5.68E-09,0.000600913,0.000125544,0,3.178239246,NorthWest,2,2,1,0,0,0,1,0,0,1,1,0,0,0,1,0,2
2015,3,3,0.0025,0,0,0.01,0,0,3,0,185.5205038,5,0,0,0.000000317,1.45E-11,0.002899963,0.000947108,3.178239246,3.178239246,NorthWest,3,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
2015,4,0,0,0,0,0,0,0,2,0,182.5706301,4,0,0,0.00000169,2.46E-09,0.000120454,0.000000139,3.178239246,3.178239246,NorthWest,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2015,3,3,0,0,0,0,0,0,1,0,126.5299553,3,0,0,0.0000011,5.87E-10,0.0000696,5.26E-08,0.00E+00,73.64942039,NorthWest,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2015,3,3,0,0,0,0,0,0,1,0,126.5299553,3,0,0,0.00000107,0.000000484,0.0000695,0.0000014,0,73.64942039,NorthWest,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0,0,1,0,117.7165328,3,0,0,0.00000296,0.00000151,0.000177136,0.0000039,3.178239246,0,NorthWest,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,1,1,0,0,0,0,0,0,4,0,137.1272543,4,0,0,0.000774112,0.961607972,0.108956846,0.205522697,18.02464059,22.79199946,NorthEast,1,3,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2015,1,1,0,0,0,0,0,0,4,0,137.1272543,4,0,0,0.000657921,0.525713299,0.091029674,0.133694416,18.02464059,22.79199946,NorthEast,1,3,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2015,3,3,0,0,0,0,0,0,3,0,137.1272543,4,0,0,0.000747287,0.841859797,0.103046379,0.189269992,18.02464059,22.79199946,NorthEast,1,3,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2015,0,0,0,0,0,0,0,0,4,0,36.04928117,2,0,0,0.000666658,0.541427772,0.098220386,0.14288517,18.02464059,18.02464059,NorthEast,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2015,4,0,0.0025,0,0,0.01,0,0,3,2,388.79704,8,0,0,0.000468156,0.293243278,0.052499264,0.0701993,0,58.04568939,NorthEast,4,4,2,0,0,1,2,0,0,2,2,0,0,0,2,0,4
2015,4,0,0.0075,0,0,0.01,0.02,0,3,2,405.6789438,9,0,0,0.000592854,0.560245686,0.058390515,0.08382056,0,74.92759327,NorthEast,4,5,3,0,0,1,2,0,0,3,2,0,0,1,2,0,4
2015,4,0,0.1575,0,0,0.61,0.02,0,2,2,520.0141986,10,0,0,0.001070107,3.226891411,0.23222948,0.627473687,0,92.95223385,NorthEast,5,5,3,0,0,1,2,0,0,3,2,0,0,1,2,0,4
2015,4,0,0.2,0,0,0.71,0.09,0,3,2,405.6789438,9,0,0,0.000615529,0.723138276,0.173156823,0.446144679,0,74.92759327,NorthEast,4,5,3,0,0,1,2,0,0,3,2,0,0,1,2,0,4
2015,3,3,0.0025,0,0,0,0.01,0,5,0,155.1518949,5,0,0,0.000719151,0.730525465,0.069878887,0.072450285,36.04928118,22.79199946,NorthEast,1,4,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0
2015,5,0,0.0675,0,0,0.16,0.11,0,2,2,241.8024216,4,0,0,0.00000225,4.85E-10,0.004706856,0.003302124,0,0,NorthWest,2,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
2015,4,0,0,0,0,0,0,0,2,0,241.8024216,4,0,0,0.00000219,4.46E-10,0.003175791,0.002522284,0,0,NorthWest,2,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
2015,4,4,0.07,0,0,0.24,0.04,0,1,2,241.8024216,4,0,0,0.00000229,5.16E-10,0.00585684,0.005384367,0,0,NorthWest,2,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
2015,4,0,0.0025,0,0,0,0.01,0,1,2,241.8024216,4,0,0,0.0000025,6.97E-10,0.00139016,0.000610123,0,0,NorthWest,2,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
2015,3,3,0,0,0,0,0,0,2,0,261.6240067,4,0,0,0.00000426,1.63E-09,0.001010911,0.000574312,0,0,NorthWest,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2015,4,0,0.0025,0,0,0,0.01,0,1,2,261.6240067,4,0,0,0.0000032,1.69E-09,0.002977366,0.002576821,0,0,NorthWest,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2015,1,1,0.005,0,0,0.01,0.01,0,2,0,87.00945517,2,0,0,0.00000472,3.47E-09,0.010776241,0.005601892,0,0,NorthWest,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2015,4,0,0,0,0,0,0,0,2,0,261.6240067,4,0,0,0.00000416,3.96E-09,0.000176769,0.000000115,0,0,NorthWest,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2015,3,3,0,0,0,0,0,0,2,0,87.00945517,2,0,0,0.00000289,1.02E-09,0.000103448,3.97E-08,0.00E+00,0,NorthWest,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2015,3,3,0,0,0,0,0,0,2,0,241.8024216,4,0,0,0.00000124,6.11E-11,0.000038,5.28E-09,0.00E+00,0,NorthWest,2,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
2015,1,1,0,0,0,0,0,0,3,0,147.8408467,3,0,0,0.00000126,5.95E-11,0.0000388,5.24E-09,0.00E+00,0,NorthWest,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
2015,4,4,0,0,0,0,0,0,5,0,119.1967926,3,0,0,1.16E-08,3.80E-19,2.92E-08,1.95E-15,0.00E+00,69.65984735,SouthEast,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2015,2,2,0,0,0,0,0,0,5,0,213.1583674,4,0,0,1.11E-08,3.21E-19,2.74E-08,1.71E-15,0.00E+00,69.65984735,SouthEast,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2015,1,1,0,0,0,0,0,0,5,0,213.1583674,4,0,0,1.22E-08,4.71E-19,3.16E-08,2.30E-15,0.00E+00,69.65984735,SouthEast,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2015,0,0,0,0,0,0,0,0,5,0,119.1967926,3,0,0,1.34E-08,6.60E-19,0.000000036,2.99E-15,0.00E+00,69.65984735,SouthEast,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2015,1,1,0,0,0,0,0,0,2,0,339.9061906,7,0,0,9.92E-09,2.86E-19,0.000000027,1.69E-15,7.21E+01,69.65984735,SouthEast,1,6,0,0,0,1,0,0,2,1,1,0,0,0,0,2,1
2015,3,3,0,0,0,0,0,0,4,0,262.6953127,5,0,0,9.97E-09,3.12E-19,2.82E-08,1.85E-15,0.00E+00,53.76865112,SouthEast,2,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2
2015,3,3,0,0,0,0,0,0,5,0,213.1583674,4,0,0,1.17E-08,5.65E-19,3.52E-08,2.90E-15,0.00E+00,69.65984735,SouthEast,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2015,3,3,0,0,0,0,0,0,5,0,312.2322579,5,0,0,0.000000011,4.36E-19,3.18E-08,2.36E-15,0.00E+00,69.65984735,SouthEast,2,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2015,3,3,0,0,0,0,0,0,5,0,253.3512912,4,0,0,1.15E-08,5.19E-19,0.000000034,2.71E-15,0.00E+00,15.89119623,SouthEast,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2015,1,1,0,0,0,0,0,0,3,0,339.9061906,7,0,0,1.26E-08,7.03E-19,3.79E-08,3.37E-15,3.60E+01,69.65984735,SouthEast,1,6,0,0,0,1,0,1,1,1,1,0,0,0,0,2,1
2015,1,1,0,0,0,0,0,0,3,0,303.8569094,6,0,0,7.98E-09,1.16E-19,1.91E-08,8.29E-16,0.00E+00,69.65984735,SouthEast,1,5,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
2015,3,3,0,0,0,0,0,0,4,0,312.2322579,5,0,0,8.30E-09,1.36E-19,2.03E-08,9.42E-16,0.00E+00,69.65984735,SouthEast,2,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2015,3,3,0,0,0,0,0,0,1,0,267.8076282,5,0,0,7.28E-09,9.14E-20,1.77E-08,7.14E-16,0.00E+00,69.65984735,SouthEast,1,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2015,1,1,0,0,0,0,0,0,1,0,214.0389771,4,0,0,7.69E-09,1.11E-19,1.89E-08,8.22E-16,0.00E+00,15.89119623,SouthEast,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2015,3,3,0,0,0,0,0,0,5,0,262.6953127,5,0,0,6.62E-09,5.21E-20,1.47E-08,4.63E-16,0.00E+00,53.76865112,SouthEast,2,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2
2015,3,3,0,0,0,0,0,0,1,0,262.6953127,5,0,0,6.78E-09,5.64E-20,1.51E-08,4.90E-16,0.00E+00,69.65984735,SouthEast,2,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2015,3,3,0,0,0,0,0,0,5,0,246.8041164,4,0,0,6.73E-09,5.44E-20,1.48E-08,4.74E-16,0.00E+00,53.76865112,SouthEast,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2015,4,0,0,0,0,0,0,0,3,0,119.1967926,3,0,0,6.72E-09,5.18E-20,1.43E-08,4.44E-16,0.00E+00,69.65984735,SouthEast,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2015,0,0,0,0,0,0,0,0,5,0,204.783019,5,0,0,5.06E-09,1.87E-20,9.98E-09,2.11E-16,0.00E+00,69.65984735,SouthEast,1,4,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
2015,3,3,0,0,0,0,0,0,4,0,168.7337378,4,0,0,5.14E-09,2.02E-20,1.03E-08,2.24E-16,0.00E+00,69.65984735,SouthEast,1,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2015,1,1,0,0,0,0,0,0,4,0,119.1967926,3,0,0,4.81E-09,1.58E-20,9.42E-09,1.87E-16,0.00E+00,69.65984735,SouthEast,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2015,3,3,0,0,0,0,0,0,5,0,208.9266615,4,0,0,7.47E-09,1.03E-19,1.86E-08,7.90E-16,0.00E+00,0,SouthEast,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2015,3,3,0,0,0,0,0,0,5,0,213.1583674,4,0,0,8.11E-09,1.42E-19,0.000000021,1.01E-15,0.00E+00,69.65984735,SouthEast,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2015,1,1,0,0,0,0,0,0,5,0,468.4258956,5,0,0,8.38E-09,1.61E-19,0.000000022,1.12E-15,0.00E+00,230.9658007,SouthEast,3,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2015,4,4,0,0,0,0,0,0,5,0,235.7199845,5,0,0,0.000000207,2.56E-14,0.0000017,8.91E-12,0.00E+00,69.65984735,SouthEast,2,3,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0
2015,0,0,0,0,0,0,0,0,5,0,141.7584097,4,0,0,0.000000202,2.34E-14,0.00000164,8.31E-12,0.00E+00,69.65984735,SouthEast,1,3,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0
2015,3,3,0,0,0,0,0,0,5,0,235.7199845,5,0,0,0.000000197,2.11E-14,0.00000157,7.63E-12,0.00E+00,69.65984735,SouthEast,2,3,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0
2015,3,3,0,0,0,0,0,0,5,0,213.1583674,4,0,0,1.13E-08,6.04E-19,3.73E-08,3.31E-15,0.00E+00,53.76865112,SouthWest,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2015,0,0,0,0,0,0,0,0,2,0,235.7199845,5,0,0,1.67E-08,2.59E-18,6.32E-08,9.86E-15,3.60E+01,69.65984735,SouthWest,2,3,0,0,0,1,0,1,1,1,0,0,0,0,0,2,0
2015,1,1,0,0,0,0,0,0,4,0,260.4453242,3,0,0,3.83E-11,2.30E-27,2.47E-11,1.70E-21,0.00E+00,0,SouthWest,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,4,4,0,0,0,0,0,0,5,0,378.0927651,5,0,0,4.70E-11,5.06E-27,3.34E-11,3.13E-21,0.00E+00,12.71295698,SouthWest,2,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1
2015,4,0,0,0,0,0,0,0,5,0,273.1582812,5,0,0,8.00E-11,4.01E-26,6.40E-11,1.36E-20,6.36E+00,23.58291102,SouthWest,2,3,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2015,4,4,0,0,0,0,0,0,5,0,449.3273953,3,0,0,7.35E-11,2.86E-26,5.66E-11,1.05E-20,0.00E+00,0,SouthWest,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,0,0,0,0,0,0,0,0,5,0,260.4453242,3,0,0,3.97E-11,2.64E-27,2.60E-11,1.89E-21,0.00E+00,0,SouthWest,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,2,2,0.055,0,0,0.1,0.12,0,4,0,648.257629,9,0,0,0.00139612,8.412004543,0.205631079,0.546975901,36.04928117,42.40575966,NorthWest,4,5,0,0,0,0,2,0,1,2,2,0,0,0,0,2,4
2015,4,0,0.1,0,0,0.01,0.39,0,4,0,347.8656788,7,0,0,0.001033014,3.40030554,0.111195292,0.221876064,36.04928117,42.40575966,NorthEast,3,4,0,0,0,0,1,0,1,2,1,0,0,0,0,2,2
2015,1,1,0,0,0,0,0,0,3,0,347.8656788,7,0,0,0.000670991,1.469361086,0.06114032,0.109960172,36.04928117,42.40575966,NorthWest,3,4,0,0,0,0,1,0,1,2,1,0,0,0,0,2,2
2015,3,3,0.03,0,0,0.01,0.11,0,2,0,311.8163976,6,0,0,0.000426448,1.447988524,0.077366237,0.204861588,0,42.40575966,NorthWest,3,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1
2015,3,3,0.0025,0,0,0,0.01,0,3,0,311.8163976,6,0,0,0.000197218,1.055515398,0.063243316,0.178858138,0,42.40575966,NorthWest,3,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1
2015,4,0,0.1475,0,0,0.13,0.46,0,2,0,430.4232549,8,0,0,0.000422521,0.824072985,0.124190916,0.318001801,36.04928117,83.60532576,NorthWest,5,3,1,0,0,1,1,0,1,2,0,0,0,1,0,3,1
2015,4,0,0.2725,0,0,0.27,0.82,0,1,0,811.4980783,10,0,0,0.00017323,0.947419119,0.27678592,0.525848259,36.04928117,212.2216042,NorthWest,6,4,3,0,0,2,1,0,1,2,1,0,0,2,1,4,2
2015,4,0,0.4025,0,0.03,0.6,0.98,0,3,2,766.2910731,9,0,0,0.00997156,23.21010132,0.898927736,1.580255126,36.04928117,191.5498852,NorthWest,6,3,2,0,0,2,1,0,1,1,1,0,0,1,1,3,2
2015,4,4,0.01,0,0,0.02,0.02,0,2,0,311.8163976,6,0,0,0.00000565,0.012622006,0.015301096,0.026134246,0,42.40575966,NorthWest,3,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1
2015,4,0,0.2125,0,0.01,0.37,0.47,0,3,2,813.8471177,10,0,0,0.003312805,12.23001124,0.743667933,1.582266035,36.04928117,212.2216042,NorthWest,6,4,3,0,0,2,1,0,1,2,1,0,0,2,1,4,2
2015,3,3,0,0,0,0,0,0,2,0,303.8576356,7,0,0,0,0,0.00034451,0.000886313,0,48.76223815,NorthWest,3,4,0,0,0,0,1,0,0,3,1,0,0,0,0,0,2
2015,3,3,0,0,0,0,0,0,1,0,311.8163976,6,0,0,0,0,0.00067152,0.007308625,0,42.40575966,NorthWest,3,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1
2015,4,0,0.0775,0,0,0.12,0.19,0,1,0,525.77829,10,0,0,0,0,0.012428301,0.065537469,36.04928117,48.76223815,NorthWest,4,6,1,0,0,0,1,0,1,3,2,0,0,0,1,3,3
2016,1,1,0,0,0,0,0,0,5,0,309.0361793,3,1.79E-70,1.10E-45,0.027679774,0.00000935,0.019499072,0.000767796,0,0,SouthWest,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,4,4,0,0,0,0,0,0,4,0,309.0361793,3,1.15E-69,3.38E-45,0.029272831,0.0000115,0.020913191,0.000849911,0,0,SouthWest,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,4,4,0,0,0,0,0,0,5,0,309.0361793,3,1.31E-70,8.51E-46,0.027370512,0.00000903,0.019382239,0.000786279,0,0,SouthWest,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,2,2,0,0,0,0,0,0,5,0,309.0361793,3,8.60E-74,1.37E-47,0.02094394,0.00000381,0.013918756,0.000424247,0,0,SouthWest,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
